topic0	topic1	topic2	topic3	topic4	topic5	topic6	topic7	news week
0.0	0.0	0.0963748516631	0.457776539154	0.154606369055	0.0	0.0	0.28863390381	1
0.0	0.0	0.0	0.0	0.0	0.0	0.978166621762	0.0154152804281	1
0.0	0.0	0.774090409183	0.0924467380103	0.0292068580484	0.0	0.0	0.104001000788	1
0.0	0.0	0.193993180652	0.0	0.3342178003	0.0	0.0	0.470519255196	1
0.29188864425	0.0	0.334755279032	0.03686962424	0.0182285829326	0.0	0.0565260248921	0.261086758753	1
0.0	0.0	0.564960108602	0.0	0.0	0.208976193818	0.0	0.219926921691	1
0.0	0.0	0.0925039010399	0.0	0.899504882898	0.0	0.0	0.0	1
0.0	0.0	0.115352677387	0.124208346273	0.616155390888	0.143047033573	0.0	0.0	1
0.203135707169	0.0	0.0656985578147	0.0	0.691985901897	0.0	0.0	0.0369237241413	1
0.0	0.0	0.0	0.0	0.996522043451	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.709437045324	0.283737699409	0.0	1
0.0	0.0	0.0	0.727262045079	0.228180013449	0.0253718496556	0.0145081823453	0.0	1
0.0	0.0	0.250943343454	0.0	0.182403421856	0.542587149078	0.0	0.0185636808845	1
0.226352523542	0.0	0.0211972454358	0.0	0.518181718953	0.0	0.233391483742	0.0	1
0.0	0.0	0.0	0.0	0.995618423322	0.0	0.0	0.0	1
0.0	0.0	0.584865980656	0.0	0.395663582073	0.0	0.0	0.0137325073887	1
0.0	0.0	0.0749100946569	0.0	0.0305477912541	0.369325999318	0.0	0.523060337069	1
0.0	0.208433575374	0.0	0.0	0.0	0.786591913167	0.0	0.0	1
0.0	0.0	0.136083494065	0.0	0.861124044467	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	0.993916247638	0.0	1
0.0	0.193483879605	0.0	0.0	0.0178829454252	0.786561099902	0.0	0.0	1
0.370316281985	0.0	0.591787599913	0.0	0.0	0.0	0.0	0.0370581602904	1
0.0	0.0	0.186314388706	0.0	0.812636520899	0.0	0.0	0.0	1
0.0	0.131700970373	0.0	0.0	0.277429378735	0.300098030985	0.0132934734609	0.276624571074	1
0.0	0.0	0.188125846703	0.356766411387	0.156738298515	0.0	0.296220671185	0.0	1
0.428934074944	0.0	0.0	0.0	0.215380466612	0.353089124334	0.0	0.0	1
0.0	0.0	0.998022393773	0.0	0.0	0.0	0.0	0.0	1
0.0	0.601314567657	0.0	0.0	0.0	0.389851291139	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.997947762344	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.992059853037	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	0.996848063163	0.0	1
0.226241578461	0.0	0.0	0.730413591995	0.0	0.0	0.0402308651894	0.0	1
0.0	0.0	0.0	0.0552227728385	0.484977158803	0.0	0.457018127046	0.0	1
0.0	0.0	0.0	0.0	0.0	0.733971475428	0.0	0.262804732703	1
0.187352084234	0.23633058803	0.0	0.0	0.53129056873	0.0441080772859	0.0	0.0	1
0.0	0.0	0.153018063002	0.784912313626	0.0	0.0	0.0559925651073	0.0	1
0.118981194627	0.558002859022	0.0	0.0	0.0103914006271	0.3107423042	0.0	0.0	1
0.0	0.0	0.0	0.996223824203	0.0	0.0	0.0	0.0	1
0.0	0.019964328556	0.0	0.0	0.032382479127	0.945457089408	0.0	0.0	1
0.0	0.99590511999	0.0	0.0	0.0	0.0	0.0	0.0	1
0.0851302540974	0.0	0.0	0.0	0.0	0.9136283406	0.0	0.0	1
0.66849423197	0.328985310932	0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.231361870578	0.765693107437	0.0	0.0	1
0.0	0.0	0.0844477072964	0.414275260708	0.499804514313	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.997439924816	0.0	0.0	1
0.0	0.0	0.227209101796	0.208008333533	0.0113787535664	0.502263622539	0.0497595319071	0.0	1
0.122776836451	0.0	0.0	0.0	0.0	0.5872037587	0.145110544101	0.143228636223	1
0.0332151930232	0.0	0.0	0.0	0.0	0.761387780115	0.0	0.198943414739	1
0.0	0.0	0.997632226378	0.0	0.0	0.0	0.0	0.0	1
0.0	0.985147044799	0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0225768282507	0.975568254293	0.0	0.0	1
0.0391756303611	0.0	0.813124406238	0.0	0.0	0.0775757771517	0.0297824784594	0.0397585526448	1
0.0	0.0	0.0	0.998863434044	0.0	0.0	0.0	0.0	1
0.175229971865	0.106813041397	0.0	0.156148239175	0.330464329623	0.0	0.230800092415	0.0	1
0.0	0.0	0.517102035934	0.0	0.481383343502	0.0	0.0	0.0	1
0.0	0.165341117362	0.0	0.487493629117	0.0	0.0	0.345667853291	0.0	1
0.0	0.0	0.0	0.940024169596	0.0566954992435	0.0	0.0	0.0	1
0.202571183691	0.0	0.0	0.0	0.759166309412	0.0	0.0	0.0350366718232	1
0.0	0.25395445113	0.0	0.0	0.0	0.470499674216	0.0	0.27024158953	1
0.0	0.0	0.0695298225737	0.0	0.0	0.917254940298	0.0	0.0	1
0.0	0.0	0.0471373383027	0.0	0.0	0.950281364801	0.0	0.0	1
0.0	0.0	0.998086394681	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0490701433331	0.949328640366	0.0	0.0	0.0	0.0	1
0.0	0.0	0.105599211123	0.0	0.0	0.888650202215	0.0	0.0	1
0.0	0.996988357392	0.0	0.0	0.0	0.0	0.0	0.0	1
0.245056369531	0.0	0.113328453826	0.0	0.0	0.524598944798	0.113194896101	0.0	1
0.0	0.997407683997	0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.997376191209	0.0	0.0	0.0	0.0	0.0	0.0	1
0.0597170901923	0.938006578882	0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.428409637237	0.568721770515	0.0	0.0	1
0.0	0.0	0.0963270147928	0.0	0.0	0.901563319528	0.0	0.0	1
0.342023962911	0.0	0.0	0.0	0.0	0.368678700622	0.282420359555	0.0	1
0.0224180333249	0.654577352299	0.0	0.0	0.108545052267	0.213565317308	0.0	0.0	1
0.0	0.0	0.0	0.390475765364	0.0	0.0	0.607482972935	0.0	1
0.0	0.0	0.446663164518	0.0	0.0	0.0	0.0	0.550320043848	1
0.0	0.0	0.0	0.0	0.0	0.0	0.996777697382	0.0	1
0.0197222666764	0.694651062701	0.0	0.0	0.0	0.28450496186	0.0	0.0	1
0.0	0.0	0.0	0.399370469038	0.0	0.490258956479	0.105005912435	0.0	1
0.0	0.0	0.972215351659	0.0	0.0	0.0	0.0	0.0267083651662	1
0.0	0.0	0.162321147508	0.272798269444	0.562283722494	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0659348148628	0.0	0.0	0.929214774499	0.0	1
0.0	0.0509599918228	0.0	0.0	0.139826376299	0.807884633981	0.0	0.0	1
0.0	0.0	0.504362504377	0.0	0.0	0.0	0.0	0.489160329589	1
0.0	0.244663337488	0.0	0.0	0.0	0.0	0.0	0.751165066167	1
0.994311869181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.984072808879	0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.373253296595	0.482080061841	0.0638236258184	0.0	0.0800509410378	0.0	1
0.199033994523	0.0	0.0	0.0	0.0	0.797052821615	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.995412073813	0.0	0.0	1
0.0	0.139025296579	0.0	0.0	0.0	0.853751925268	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.992575878147	0.0	0.0	1
0.0	0.0	0.217803321726	0.0	0.674942940083	0.0	0.0	0.105936939856	1
0.55640914791	0.0	0.0	0.0	0.0	0.442123976661	0.0	0.0	1
0.995685357488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
0.0	0.0	0.199482907899	0.0	0.798551587638	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.992575729086	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	0.998004319604	0.0	1
0.0	0.499376830449	0.0	0.0	0.0	0.490191255477	0.0	0.0	1
0.0	0.39816884179	0.0	0.0	0.0	0.599129993527	0.0	0.0	1
0.0	0.0	0.0211144271279	0.0635089100561	0.752792917367	0.150279378246	0.0	0.011418578507	1
0.0	0.0	0.0	0.239951961054	0.758198316414	0.0	0.0	0.0	1
0.0	0.0	0.137057997569	0.0	0.847097298024	0.0	0.0	0.0149348617918	1
0.0	0.0	0.0	0.0	0.791697404436	0.0	0.200791317978	0.0	1
0.0	0.0	0.0	0.0	0.231046190005	0.767757884675	0.0	0.0	1
0.0	0.0	0.0	0.781813696482	0.0	0.0	0.216681469901	0.0	1
0.0	0.0	0.906034053016	0.0	0.0723067997663	0.0208939160933	0.0	0.0	1
0.0	0.0	0.0858205459579	0.0	0.909628634388	0.0	0.0	0.0	1
0.0320642730452	0.0	0.0	0.0	0.0	0.0	0.966164071188	0.0	1
0.0	0.207755872223	0.0	0.0	0.791308912027	0.0	0.0	0.0	1
0.0	0.0	0.0	0.998481314723	0.0	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.995263015077	0.0	0.0	1
0.0	0.769144197566	0.0	0.226384270733	0.0	0.0	0.0	0.0	1
0.0	0.0	0.106059824662	0.037847218743	0.0963626277381	0.75875980373	0.0	0.0	1
0.0	0.0	0.0	0.716527541476	0.282861217627	0.0	0.0	0.0	1
0.0	0.0	0.918236055495	0.0130167903264	0.0	0.0663393630098	0.0	0.0	1
0.0	0.0	0.0	0.266574691491	0.0	0.0	0.723943260851	0.0	1
0.0	0.0	0.0	0.997799046681	0.0	0.0	0.0	0.0	1
0.0	0.511298442014	0.0	0.0	0.0	0.487379025671	0.0	0.0	1
0.431054305126	0.270789466153	0.0	0.0	0.0	0.296943088424	0.0	0.0	1
0.0	0.0703337831113	0.0	0.0	0.0	0.926625414436	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.80924433721	0.185611624617	0.0	1
0.0	0.0182279025741	0.889843709273	0.0658050221179	0.0247629502587	0.0	0.0	0.0	1
0.0	0.0	0.0	0.0	0.0	0.0	0.991890839017	0.0	1
0.0	0.0	0.0	0.564677359106	0.247654291463	0.0	0.180944006598	0.0	1
0.0	0.0	0.0	0.0	0.57166827904	0.0	0.421512175678	0.0	1
0.0	0.0	0.0	0.0	0.0	0.998891903563	0.0	0.0	1
0.0	0.0	0.0	0.176277716617	0.82163041364	0.0	0.0	0.0	1
0.0	0.0	0.141473244923	0.176331522483	0.294797936374	0.223571916809	0.144928696484	0.0182739098932	1
0.0	0.0	0.0	0.0	0.0	0.52383138474	0.0	0.472355732744	1
0.0	0.0	0.0488458144895	0.25898549552	0.294025658661	0.102722028972	0.0	0.294332228982	1
0.0	0.125655999959	0.0	0.0	0.0	0.777867266214	0.0942879177541	0.0	1
0.0	0.0	0.265784460094	0.0	0.0149310894864	0.717619852702	0.0	0.0	1
0.0	0.46228924732	0.0	0.0	0.518281596388	0.0	0.0140790823329	0.0	1
0.192253175153	0.253946777776	0.0	0.172512276091	0.0	0.379963284396	0.0	0.0	1
0.0	0.0	0.0555928883643	0.0	0.620185993464	0.0	0.0	0.322723519355	1
0.0	0.0	0.132603911593	0.111132071125	0.755545470799	0.0	0.0	0.0	1
0.0	0.0	0.0324787254393	0.149437070108	0.799280922879	0.0	0.0176024560323	0.0	2
0.0	0.0583784260788	0.0	0.683512036896	0.0799254190517	0.175615714904	0.0	0.0	2
0.997154669074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
0.0	0.0	0.0	0.136290625975	0.0	0.0438644393341	0.322693205543	0.49521824409	2
0.0	0.0173011617867	0.0	0.0	0.0	0.975264648531	0.0	0.0	2
0.0	0.256053252097	0.116627194032	0.0	0.0	0.563114659488	0.0613429615772	0.0	2
0.0133703605004	0.322690882795	0.0	0.662969769488	0.0	0.0	0.0	0.0	2
0.0	0.0	0.0	0.0	0.142927803512	0.854238176901	0.0	0.0	2
0.0	0.109333684418	0.0	0.889403857495	0.0	0.0	0.0	0.0	2
0.0	0.0	0.231276907599	0.0	0.218332987789	0.0	0.0	0.548951161834	2
0.845118811371	0.0	0.0	0.0	0.0	0.151217363007	0.0	0.0	2
0.0	0.0	0.560258153507	0.0	0.0	0.432154783378	0.0	0.0	2
0.0	0.0	0.0	0.996958272249	0.0	0.0	0.0	0.0	2
0.0	0.0	0.0644865811699	0.0	0.223027247369	0.0	0.629435735448	0.0815860544443	2
0.0	0.0	0.0	0.0	0.0	0.998889225658	0.0	0.0	2
0.0	0.0	0.0	0.0	0.9956189259	0.0	0.0	0.0	2
0.0	0.0	0.0	0.0	0.0	0.996642870619	0.0	0.0	2
0.0	0.0	0.0	0.907618756461	0.0887007334518	0.0	0.0	0.0	2
0.0	0.277331625711	0.0	0.0	0.0	0.719866633002	0.0	0.0	2
0.0	0.0	0.0342181231188	0.255942028397	0.708838488886	0.0	0.0	0.0	2
0.0504196549481	0.0824873688491	0.0	0.0	0.0	0.0	0.861015735462	0.0	2
0.0	0.333294698338	0.0	0.0	0.484969668575	0.0	0.0	0.178277715329	2
0.0	0.0	0.0	0.0	0.0	0.988615626987	0.0	0.0	2
0.0	0.663453039566	0.0	0.0	0.0	0.328294813645	0.0	0.0	2
0.0	0.0	0.181916919752	0.0	0.453792649346	0.305275195877	0.056818764813	0.0	2
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.988964986688	2
0.0	0.0	0.0	0.0	0.0	0.0	0.59373928662	0.399309424351	2
0.0	0.0111791957411	0.0	0.0	0.98562477529	0.0	0.0	0.0	2
0.0	0.0	0.0	0.0	0.0	0.0	0.998893538858	0.0	2
0.0	0.0	0.227688531524	0.0	0.0	0.764473936696	0.0	0.0	2
0.0	0.0	0.057171418264	0.0917772495362	0.280782107724	0.277646794848	0.194014949186	0.0978622079096	2
0.0616171949556	0.397815822035	0.0	0.0209800273096	0.0	0.0	0.518659785457	0.0	2
0.0	0.0	0.0	0.0	0.0	0.497078515649	0.0	0.497646798901	2
0.0	0.0611286159782	0.0	0.422838567756	0.105666453356	0.0	0.0	0.409098571093	2
0.0	0.0	0.0	0.0	0.995529922718	0.0	0.0	0.0	2
0.0	0.304222535767	0.0124158239613	0.0828552963226	0.598756054179	0.0	0.0	0.0	2
0.0	0.0	0.0	0.0	0.995104899148	0.0	0.0	0.0	2
0.0	0.0230800002028	0.645304942666	0.148917920904	0.132059218334	0.0254043116791	0.0209646595865	0.0	2
0.0	0.0	0.0	0.0	0.0	0.0	0.995339694192	0.0	2
0.0	0.0	0.0	0.138904507796	0.832506225095	0.0	0.0211247670563	0.0	2
0.0	0.111835218613	0.0	0.36254886174	0.522355544028	0.0	0.0	0.0	2
0.0	0.0	0.0	0.0	0.263278812906	0.322415791189	0.410046570386	0.0	2
0.0	0.0352162006105	0.0	0.0	0.560278487586	0.227806895857	0.175246936187	0.0	2
0.0	0.0	0.0	0.530302073183	0.121377448242	0.0	0.339774232412	0.0	2
0.0	0.0	0.0	0.0	0.0	0.347756019306	0.0	0.646879289188	2
0.0	0.0	0.0	0.613024197877	0.0	0.18837949553	0.0	0.197798835269	2
0.996509447354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
0.0	0.0	0.0	0.0	0.0	0.0	0.993959028305	0.0	2
0.0	0.193371159183	0.0	0.0	0.443651653721	0.361468864603	0.0	0.0	2
0.0	0.0	0.0	0.0	0.457968239294	0.54031316935	0.0	0.0	2
0.0	0.0	0.0	0.0	0.0423338203588	0.955362070274	0.0	0.0	2
0.0	0.0	0.0	0.0	0.0	0.454626979154	0.541561478137	0.0	2
0.0	0.351768891954	0.0	0.0	0.0	0.645128459725	0.0	0.0	2
0.0	0.467188051516	0.0	0.0	0.330876029917	0.0	0.0	0.199471677173	2
0.0	0.0	0.0	0.0	0.0	0.0309690351995	0.963340026766	0.0	2
0.0	0.0	0.0	0.0	0.703946620506	0.281963702678	0.0115551730514	0.0	2
0.610435828612	0.0	0.0	0.0	0.0116692039318	0.0296134087161	0.347048049936	0.0	2
0.0	0.0	0.213518223808	0.4712791486	0.312421710361	0.0	0.0	0.0	2
0.0	0.0	0.0	0.0	0.0138921201885	0.0	0.983892488576	0.0	2
0.0	0.0	0.299323620365	0.0	0.0	0.695531803832	0.0	0.0	2
0.0	0.0	0.0523587585953	0.0	0.0	0.943581848964	0.0	0.0	2
0.0	0.359469277913	0.0	0.0	0.0	0.637322025939	0.0	0.0	2
0.0	0.0	0.0	0.0	0.0205593546521	0.774989472881	0.0336468377206	0.161025757018	2
0.0	0.0	0.0	0.0	0.0	0.997524733122	0.0	0.0	2
0.0	0.0	0.0	0.0	0.0	0.0	0.749871922849	0.247216366933	2
0.0	0.751604737064	0.0	0.0	0.139035000731	0.0	0.0956968695581	0.0104940086248	2
